ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Years_As_Customer,Recency,Alcohol,Vegetables,Meat,Fish,Chocolates,Commodities,TotalSpent,NumDeals,NumWebBuy,NumWalkinPur,NumVisits,Response,Complain,Country,Count_success
4377,50,Graduation,Married,52914,0,1,9.66,32,254,10,44,30,10,227,575,2,7,3,7,0,0,CA,1
9405,67,PhD,Married,52869,1,1,9.89,40,84,3,61,2,1,21,172,3,3,4,7,1,0,SA,0
3783,62,PhD,Married,52854,1,1,8.45,43,105,0,10,0,1,0,116,2,2,4,5,0,0,SA,0
5221,64,Graduation,Married,52852,0,1,9.76,93,714,8,99,11,0,47,879,4,10,5,8,0,0,GER,1
1212,48,Graduation,Married,52845,1,0,9.06,7,384,25,292,130,41,64,936,3,8,6,6,0,0,SP,1
3732,66,Master,Married,52750,0,1,9.58,72,393,0,239,90,69,69,860,6,5,9,4,0,0,CA,0
2928,46,PhD,Single,52614,0,1,9.76,63,789,0,142,12,9,38,990,2,2,8,8,0,0,SP,0
2920,46,PhD,Single,52614,0,1,9.76,63,789,0,142,12,9,38,990,2,2,8,8,0,0,ME,0
3635,59,PhD,Single,52597,0,1,8.33,69,492,0,37,7,0,42,578,3,6,8,5,0,0,SA,0
1131,54,PhD,Single,52569,0,1,8.42,54,85,0,3,0,0,7,95,1,2,4,3,0,0,SA,0
378,50,Graduation,Married,52531,0,0,9.68,68,283,112,151,51,72,125,794,2,7,10,6,0,0,SP,0
1440,43,2nd Cycle,Together,52513,0,0,10.00,84,367,17,241,104,188,232,1149,2,9,9,7,0,0,SP,0
2683,52,Graduation,Married,52413,0,2,9.59,56,295,106,271,75,98,65,910,4,6,12,6,0,0,CA,0
10702,37,Graduation,Single,52413,1,0,9.84,67,185,8,133,56,56,12,450,2,7,7,7,0,0,SP,0
3712,62,Graduation,Divorced,52332,0,0,9.02,63,212,5,33,7,0,2,259,1,3,6,4,0,0,IND,1
9760,58,PhD,Widow,52278,0,1,9.61,24,953,0,71,0,0,174,1198,6,10,10,8,1,0,SA,0
7101,58,PhD,Widow,52278,0,1,9.61,24,953,0,71,0,0,174,1198,6,10,10,8,0,0,SP,0
6181,71,2nd Cycle,Together,52203,0,0,10.10,36,488,21,238,56,108,28,939,1,8,11,6,0,0,US,0
7264,43,2nd Cycle,Single,52195,2,1,8.32,2,12,0,4,0,0,1,17,1,1,2,8,0,0,SA,0
6387,45,PhD,Together,52190,1,1,8.33,39,42,0,17,0,0,18,77,3,2,3,5,0,0,SA,1
4184,71,PhD,Together,52157,0,1,8.25,48,189,2,29,3,2,40,265,2,3,5,4,0,0,SP,0
1045,56,Graduation,Together,52117,0,1,10.05,55,112,10,107,30,0,20,279,2,5,4,7,0,0,SP,0
641,54,Graduation,Single,52074,0,1,8.42,77,59,0,12,0,0,48,119,1,2,2,4,0,0,IND,1
675,48,Master,Divorced,52034,1,1,9.30,67,146,0,93,7,13,73,332,5,4,5,7,0,0,SP,0
5589,57,Graduation,Divorced,51983,0,1,10.01,95,631,0,115,10,7,30,793,3,9,10,7,0,0,IND,0
11039,46,Graduation,Married,51948,0,1,8.97,51,82,33,54,71,30,41,311,2,5,4,5,0,0,SP,0
4682,63,Graduation,Married,51876,0,0,8.89,88,99,27,102,28,48,6,310,1,2,8,1,0,0,GER,0
11100,49,Graduation,Divorced,51813,1,1,9.40,37,51,2,7,0,1,2,63,2,2,3,7,0,0,CA,0
2853,41,Graduation,Single,51766,1,0,8.49,74,60,51,87,6,20,51,275,2,4,4,5,0,0,CA,0
8286,56,PhD,Together,51717,0,1,9.04,55,98,1,17,0,1,5,122,1,3,4,7,0,0,SA,1
6497,61,Graduation,Married,51651,0,1,9.83,32,293,6,23,13,6,92,433,4,6,5,8,0,0,AUS,0
7698,45,PhD,Married,51650,0,1,8.32,81,152,3,22,2,5,7,191,1,4,4,5,0,0,IND,0
5092,72,PhD,Widow,51569,0,1,9.56,39,380,0,47,6,0,34,467,4,7,7,8,1,0,SP,1
3202,34,PhD,Married,51563,0,0,9.93,60,1166,0,48,0,0,36,1250,1,4,10,8,0,0,SA,2
709,69,Graduation,Divorced,51537,0,1,9.74,27,787,20,204,0,0,92,1103,3,2,11,8,0,0,SA,0
10664,72,Master,Widow,51529,0,1,8.99,14,400,4,35,6,0,22,467,2,9,5,8,0,0,SP,0
7938,63,PhD,Together,51518,0,1,8.92,92,350,8,66,17,4,4,449,2,3,10,3,0,0,GER,0
5837,54,Graduation,Married,51479,1,1,9.69,67,247,8,160,6,8,65,494,7,6,6,7,0,0,SP,0
3602,63,Master,Married,51412,0,1,8.68,42,140,3,29,4,5,14,195,2,3,4,4,0,0,SP,0
73,68,PhD,Single,51411,1,2,9.28,81,14,0,3,0,0,1,18,1,0,3,5,0,0,IND,0
7108,56,Master,Widow,51390,1,1,9.99,54,205,20,47,23,2,56,353,6,5,5,5,0,0,SA,0
4552,30,Graduation,Married,51373,0,0,9.21,37,83,2,101,64,26,117,393,1,3,3,4,0,0,SP,0
7375,45,Graduation,Together,51369,0,1,9.86,84,297,7,79,0,11,182,576,2,8,4,8,0,0,SA,0
10144,45,Graduation,Together,51369,0,1,9.86,84,297,7,79,0,11,182,576,2,8,4,8,0,0,SA,0
10341,73,Graduation,Together,51315,0,0,8.53,45,68,28,39,16,30,41,222,1,2,5,2,0,0,AUS,0
8159,53,Graduation,Married,51287,1,1,8.43,10,117,0,22,13,0,30,182,3,4,3,7,0,0,SP,0
11075,43,Graduation,Married,51267,1,1,8.85,37,183,2,64,7,2,12,270,4,3,5,4,0,0,CA,0
4656,31,2nd Cycle,Single,51250,1,0,9.44,28,342,32,230,34,32,40,710,5,10,4,9,0,0,SA,1
8825,59,Graduation,Together,51195,1,1,9.43,46,230,14,156,82,24,58,564,8,9,5,8,0,0,SA,0
326,48,Graduation,Married,51148,1,1,9.55,38,235,6,45,8,9,12,315,4,5,6,6,0,0,IND,0
6663,81,PhD,Single,51141,0,0,9.16,96,144,0,7,0,0,6,157,1,3,4,5,0,0,SP,0
2461,66,Master,Single,51124,1,1,8.72,79,26,1,11,0,1,4,43,2,1,3,3,0,0,CA,0
8017,40,2nd Cycle,Married,51111,1,1,8.21,83,22,0,19,6,5,3,55,2,2,3,6,0,0,SA,0
10490,52,PhD,Married,51039,1,1,9.74,11,100,64,79,65,0,109,417,2,6,4,7,0,0,AUS,0
455,75,PhD,Married,51012,0,0,9.38,86,102,9,63,2,9,24,209,1,4,4,6,0,0,SP,0
7592,75,PhD,Married,51012,0,0,9.38,86,102,9,63,2,9,24,209,1,4,4,6,0,0,SP,0
1118,65,Master,Married,50965,0,1,9.54,87,544,13,85,8,6,29,685,3,10,5,8,0,0,SP,1
9347,65,Master,Together,50943,0,1,9.21,49,31,0,7,2,0,6,46,1,1,3,5,0,0,SP,0
10160,65,Master,Together,50943,0,1,9.21,49,31,0,7,2,0,6,46,1,1,3,5,0,0,SP,0
8148,65,Master,Together,50898,1,1,9.66,88,285,28,242,55,114,135,859,13,6,12,5,0,0,SA,0
6271,69,PhD,Married,50870,0,1,8.21,13,53,0,8,0,0,2,63,1,2,3,5,0,0,SP,0
2286,59,Graduation,Single,50785,1,1,8.99,27,64,1,21,0,1,27,114,2,2,3,6,0,0,CA,0
2061,66,Graduation,Married,50737,0,1,9.32,61,78,0,11,0,0,10,99,1,2,4,6,0,0,SP,1
1165,63,PhD,Single,50729,1,1,9.35,62,239,13,143,45,4,52,496,9,6,7,6,0,0,SA,0
4690,68,Graduation,Married,50725,0,1,9.56,45,443,10,75,0,10,48,586,4,8,8,8,0,0,CA,0
6097,62,Graduation,Single,50664,1,1,9.64,64,313,8,104,6,4,126,561,9,8,6,9,0,0,SA,0
5180,53,PhD,Divorced,50616,0,1,8.38,56,128,0,16,0,1,4,149,2,4,4,7,0,0,SP,0
4725,71,PhD,Together,50616,0,1,8.40,71,30,2,25,0,1,9,67,1,1,4,2,0,0,SP,0
7230,61,PhD,Divorced,50611,0,1,9.92,98,459,0,24,6,0,4,493,6,4,7,6,1,0,US,1
5675,61,PhD,Divorced,50611,0,1,9.92,98,459,0,24,6,0,4,493,6,4,7,6,0,0,US,1
9140,61,2nd Cycle,Together,50523,1,1,8.70,89,51,4,24,4,7,1,91,2,2,4,6,0,0,US,0
8594,63,PhD,Widow,50520,0,1,8.60,25,112,0,6,2,1,14,135,2,3,3,6,0,0,SP,0
2632,67,Graduation,Married,50501,1,1,9.22,10,297,0,38,13,0,152,500,7,5,4,6,1,0,IND,1
1349,51,Graduation,Married,50447,2,0,8.38,4,85,7,24,2,3,27,148,1,3,3,6,0,0,IND,0
9973,58,Graduation,Married,50437,0,2,9.88,28,370,9,92,6,9,4,490,3,7,8,7,0,0,SP,0
4452,64,Graduation,Single,50388,0,1,8.27,3,292,6,37,0,3,34,372,4,6,6,7,1,0,GER,2
10307,65,Graduation,Married,50387,0,2,9.01,91,369,9,87,12,14,34,525,3,6,8,5,0,0,SP,0
713,44,Master,Married,50353,0,0,8.24,72,141,15,153,67,31,35,442,1,4,6,3,0,0,SP,0
1378,49,2nd Cycle,Together,50334,0,1,9.12,24,284,16,160,84,16,134,694,6,7,6,6,0,0,SA,0
7540,69,Graduation,Married,50300,0,1,8.28,52,143,15,60,24,23,5,270,2,2,8,2,0,0,SP,0
6969,39,Graduation,Together,50272,1,0,9.08,75,99,13,66,43,8,4,233,3,4,5,7,0,0,AUS,0
3972,45,Graduation,Together,50200,1,1,9.42,70,266,6,51,8,6,64,401,6,7,5,8,0,0,SP,0
5633,41,Graduation,Married,50183,1,1,8.20,47,97,12,84,13,10,15,231,7,3,6,5,0,0,SA,0
3037,38,PhD,Married,50150,0,0,9.21,32,135,46,92,65,61,11,410,2,5,7,5,0,0,CA,0
4698,38,PhD,Married,50150,0,0,9.21,32,135,46,92,65,61,11,410,2,5,7,5,0,0,SP,0
9386,59,Graduation,Together,50127,0,1,8.27,88,274,0,21,4,6,15,320,1,5,6,6,0,0,SP,1
2115,64,Graduation,Together,50116,1,1,8.21,68,54,0,10,0,0,2,66,2,1,4,5,0,0,GER,1
10855,53,Master,Single,50014,1,0,8.62,9,234,14,77,19,10,42,396,2,4,8,5,0,0,SP,0
5209,67,Graduation,Divorced,50002,0,1,9.22,21,443,5,71,21,16,82,638,2,8,7,7,0,0,SA,0
2895,58,Graduation,Single,49980,0,1,8.87,79,104,1,54,13,9,14,195,2,3,5,5,0,0,IND,0
3025,63,Graduation,Single,49967,0,1,9.16,4,212,6,69,4,12,3,306,3,6,5,7,0,0,CA,0
9323,72,Master,Together,49912,0,1,9.99,5,520,8,223,32,49,42,874,4,10,7,8,1,0,ME,1
1146,72,Master,Together,49912,0,1,9.99,5,520,8,223,32,49,42,874,4,10,7,8,1,0,AUS,1
5763,49,Master,Together,49854,1,0,8.82,63,123,17,171,39,0,30,380,5,6,5,6,0,0,CA,0
5631,30,Graduation,Single,49767,0,0,9.35,92,202,47,197,55,42,149,692,1,5,8,4,0,0,US,0
4599,45,Master,Married,49681,0,2,8.84,66,411,0,26,0,0,21,458,6,7,7,7,0,0,CA,0
879,45,Master,Married,49681,0,2,8.84,66,411,0,26,0,0,21,458,6,7,7,7,0,0,SA,0
11166,60,Graduation,Married,49678,0,1,9.59,81,229,5,56,3,2,20,315,2,6,4,7,0,0,SP,0
7613,47,2nd Cycle,Together,49669,1,0,8.28,97,166,5,107,11,8,29,326,2,5,6,6,0,0,SP,0
3584,66,PhD,Single,49667,0,0,10.04,35,1181,26,120,17,13,39,1396,2,5,5,8,1,0,CA,1
4796,69,Graduation,Divorced,49638,0,1,8.38,71,18,10,3,3,5,0,39,1,1,3,2,0,0,SP,0
1177,55,Master,Together,49618,1,1,9.61,77,80,3,26,4,2,14,129,4,3,3,7,0,0,SP,0
4050,55,Master,Married,49605,0,0,8.21,65,42,16,29,12,20,8,127,1,2,4,3,0,0,CA,0
6950,63,Master,Married,49572,1,1,8.72,25,35,1,16,0,1,1,54,2,2,3,7,0,0,CA,0
4065,45,PhD,Married,49544,1,0,9.56,0,308,0,73,0,0,23,404,2,5,8,7,0,0,SP,0
4120,46,2nd Cycle,Single,49514,1,0,8.72,61,88,39,78,58,13,93,369,2,6,4,7,0,0,IND,0
8581,50,Master,Married,49505,1,1,9.50,4,604,0,100,19,0,28,751,9,10,8,8,0,0,SP,0
6141,49,Master,Single,49494,1,0,9.36,46,191,9,97,0,6,82,385,2,6,5,7,0,0,CA,0
10524,58,Master,Divorced,49476,0,1,9.21,29,386,23,95,54,41,196,795,4,2,5,2,0,0,CA,0
3277,66,Graduation,Divorced,49431,0,1,10.09,9,219,3,100,26,0,17,365,2,7,5,8,0,0,SP,0
10323,69,Graduation,Married,49413,0,1,8.86,88,205,7,41,3,2,46,304,2,4,5,5,0,0,SP,0
10738,70,Master,Single,49389,1,1,9.02,55,40,0,19,2,1,3,65,1,2,3,7,0,0,AUS,0
3916,50,PhD,Together,49269,1,0,10.06,92,639,8,166,11,8,58,890,3,7,12,7,0,0,SP,0
5723,45,PhD,Together,49187,0,1,8.65,63,81,1,31,2,1,0,116,1,1,5,2,0,0,SP,0
7848,47,Graduation,Single,49166,0,1,9.23,17,224,2,25,7,0,110,368,2,5,3,6,0,0,IND,0
3578,72,Graduation,Divorced,49160,0,1,8.88,29,122,21,43,25,10,15,236,2,3,6,6,0,0,SP,0
3281,61,PhD,Married,49154,1,1,8.84,69,206,10,67,30,27,71,411,6,4,8,6,0,0,SP,0
9516,50,2nd Cycle,Divorced,49118,0,0,10.05,90,620,54,239,99,98,119,1229,2,9,10,7,1,0,SP,2
7533,57,Graduation,Married,49096,1,1,8.95,15,144,1,32,2,1,7,187,4,4,4,7,0,0,CA,0
2870,48,Graduation,Married,49094,0,1,9.96,6,376,0,38,11,8,69,502,5,6,6,6,0,0,SP,0
7397,70,Graduation,Single,49090,0,1,9.13,45,494,5,82,7,0,100,688,3,7,9,7,0,0,SP,0
6116,53,2nd Cycle,Married,48985,0,1,9.17,13,19,13,18,10,7,8,75,1,1,3,3,0,0,SP,0
2968,78,PhD,Divorced,48948,0,0,9.59,53,437,8,206,160,49,42,902,2,7,5,6,1,0,AUS,1
8800,78,PhD,Divorced,48948,0,0,9.59,53,437,8,206,160,49,42,902,2,7,5,6,1,0,SA,1
5389,57,Graduation,Married,48920,0,2,8.88,93,238,17,68,8,10,6,347,3,6,5,7,0,0,SP,1
2811,58,PhD,Single,48918,1,1,8.40,21,52,0,9,0,0,1,62,2,1,4,4,0,0,SP,0
9150,58,PhD,Single,48918,1,1,8.40,21,52,0,9,0,0,1,62,2,1,4,4,0,0,SP,0
8805,61,Graduation,Single,48904,0,1,9.76,1,283,10,38,0,13,27,371,4,7,4,8,0,0,US,0
1158,55,Graduation,Divorced,48877,0,1,8.67,27,102,1,15,2,0,24,144,1,3,4,7,0,0,SP,0
10232,58,PhD,Divorced,48799,0,1,8.83,9,174,18,81,28,6,24,331,3,3,7,3,0,0,SP,0
6382,68,Graduation,Together,48794,1,1,8.19,97,25,0,11,3,0,15,54,1,1,3,4,0,0,US,0
8560,29,Graduation,Single,48789,0,0,9.99,94,351,16,156,7,5,145,680,1,6,7,6,0,0,CA,0
5237,71,PhD,Single,48767,1,2,8.68,79,28,1,21,3,0,10,63,3,2,3,5,0,0,AUS,0
5621,52,Graduation,Married,48752,1,1,9.73,8,73,57,100,71,15,0,316,5,6,5,9,1,0,SP,0
221,66,Graduation,Married,48726,0,1,9.36,90,138,3,38,4,0,59,242,3,3,4,6,0,0,GER,0
5552,58,Master,Divorced,48721,1,1,9.32,50,81,18,113,47,13,21,293,6,4,5,6,0,0,SA,0
11031,71,PhD,Married,48699,1,1,9.29,90,26,1,10,2,0,1,40,1,1,3,5,0,0,AUS,0
7284,68,Graduation,Married,48686,1,2,8.75,8,10,0,7,2,0,1,20,1,1,2,8,0,0,SP,0
5025,42,Graduation,Single,48526,1,0,8.70,32,23,17,23,43,20,9,135,1,2,4,3,0,0,SP,0
1041,48,PhD,Single,48432,0,1,9.88,3,322,3,50,4,3,42,424,5,7,6,8,1,0,SA,0
492,48,PhD,Single,48432,0,1,9.88,3,322,3,50,4,3,42,424,5,7,6,8,0,0,CA,0
11133,48,PhD,Single,48432,0,1,9.88,3,322,3,50,4,3,42,424,5,7,6,8,1,0,IND,0
10623,60,Master,Together,48330,0,1,8.81,2,28,0,4,0,0,0,32,1,1,3,5,0,0,SP,0
10299,52,PhD,Single,48240,0,0,9.82,73,389,91,248,64,49,41,882,3,6,13,5,1,0,SP,0
4954,65,Graduation,Married,48195,1,1,8.62,53,106,27,68,52,7,5,265,6,4,5,6,0,0,SP,0
3483,63,Graduation,Married,48192,0,0,9.42,76,1039,43,204,153,58,29,1526,3,2,12,8,1,0,CA,3
5866,47,Graduation,Together,48186,1,0,8.46,39,97,3,66,12,7,34,219,3,4,4,7,0,0,SP,0
10313,46,Graduation,Married,48178,1,1,9.85,69,159,4,45,6,2,38,254,6,5,4,8,0,0,SP,0
5991,72,Master,Married,48150,0,1,9.24,24,173,2,39,3,2,47,266,3,5,4,7,0,0,GER,0
359,71,Graduation,Together,48070,0,1,9.64,33,373,14,83,6,9,19,504,3,8,6,7,0,1,SP,0
194,56,Graduation,Married,48006,1,1,8.24,55,23,0,11,3,2,2,41,1,1,3,6,0,0,SP,0
1497,69,Graduation,Single,47958,0,1,9.63,8,268,11,88,15,3,22,407,2,6,5,5,0,0,SA,0
7247,61,Graduation,Widow,47916,0,1,9.79,72,505,0,26,0,0,75,606,5,7,6,6,0,0,GER,1
6534,47,Graduation,Together,47889,1,0,8.67,94,29,0,29,0,5,4,67,1,2,3,5,0,0,SA,0
4368,41,Graduation,Married,47850,1,0,8.76,72,42,7,43,20,12,10,134,1,3,4,6,0,0,SP,0
1473,61,2nd Cycle,Single,47823,0,1,9.12,0,53,1,5,2,1,10,72,2,2,3,8,0,0,CA,0
5081,54,2nd Cycle,Together,47821,1,1,8.88,54,9,0,16,6,6,10,47,1,1,3,8,0,0,SP,0
5534,46,Master,Married,47808,0,1,8.88,30,123,1,26,2,0,72,224,2,3,3,7,0,0,SP,1
332,64,Graduation,Married,47743,0,1,9.46,56,198,2,43,0,12,20,275,3,4,6,6,0,0,SP,1
5863,68,Graduation,Married,47703,0,1,9.27,95,359,0,134,13,26,123,655,4,6,8,5,0,0,SP,0
10381,42,Graduation,Single,47691,0,1,9.17,43,14,0,3,0,0,4,21,1,1,2,6,0,0,SP,0
702,46,2nd Cycle,Widow,47682,0,1,9.55,80,162,61,83,97,57,61,521,4,4,8,5,0,0,SP,0
6379,72,Master,Widow,47570,1,1,9.27,3,67,1,20,0,2,31,121,3,2,2,7,1,0,US,0
10242,55,PhD,Together,47472,1,1,8.97,39,56,0,11,0,0,8,75,2,2,4,5,0,0,SP,0
1604,61,Master,Married,47353,0,1,8.81,93,184,2,19,8,8,4,225,3,2,6,5,0,0,SP,0
10741,70,Master,Together,47352,0,1,9.40,70,172,12,112,8,0,15,319,4,6,5,7,0,0,SP,0
5491,70,Master,Together,47352,0,1,9.40,70,172,12,112,8,0,15,319,4,6,5,7,0,0,AUS,0
977,64,Graduation,Together,47320,0,1,9.10,10,200,19,111,50,15,19,414,6,5,8,6,0,0,CA,0
955,59,Master,Together,47175,1,1,9.85,81,167,2,44,6,2,19,240,7,4,4,8,1,0,SA,1
1857,69,Graduation,Single,47139,1,1,8.50,2,46,0,12,0,2,23,83,2,2,2,7,1,0,SP,0
8041,50,PhD,Widow,47111,0,1,9.99,35,595,71,153,120,112,41,1092,6,3,10,9,0,0,SA,0
8275,56,PhD,Divorced,47025,1,1,8.57,6,16,0,3,0,0,1,20,1,1,2,7,0,0,SP,0
2698,45,Graduation,Single,47025,0,1,8.83,52,254,7,108,20,0,26,415,3,6,5,6,0,0,US,0
2320,43,2nd Cycle,Married,47025,0,1,8.98,98,508,11,59,23,5,29,635,5,11,6,9,0,0,SP,0
4554,56,Graduation,Together,47009,0,1,8.93,89,171,45,73,59,10,90,448,4,3,8,4,0,0,SP,0
10448,65,Graduation,Single,46998,0,1,9.87,55,172,41,86,45,6,27,377,5,5,5,7,0,0,SP,1
8629,65,Graduation,Widow,46984,1,1,9.45,71,19,1,10,2,1,8,41,1,1,3,5,0,0,CA,0
1010,44,Graduation,Together,46931,2,1,8.37,94,41,0,17,3,1,16,78,2,1,3,3,0,0,SP,0
7422,34,Graduation,Single,46923,1,0,10.04,90,85,44,54,102,78,6,369,3,5,7,7,0,0,SP,0
8605,57,PhD,Together,46910,1,1,8.45,36,48,0,14,0,0,6,68,2,2,3,6,0,0,SP,0
9648,54,Graduation,Single,46904,1,1,9.84,20,153,4,56,0,9,31,253,4,5,4,8,0,0,SP,0
20,56,2nd Cycle,Married,46891,0,1,9.01,91,43,12,23,29,15,61,183,1,2,4,4,0,0,GER,0
2246,56,2nd Cycle,Married,46891,0,1,9.01,91,43,12,23,29,15,61,183,1,2,4,4,0,0,SP,0
3182,48,PhD,Single,46854,1,1,8.43,81,96,1,79,7,1,79,263,6,5,3,8,1,0,IND,1
2516,52,2nd Cycle,Married,46831,1,1,9.24,84,22,2,10,6,4,34,78,2,1,2,4,0,0,SP,0
2166,61,2nd Cycle,Widow,46779,1,1,9.15,55,12,1,3,0,0,7,23,1,0,2,4,0,0,SA,0
7706,46,2nd Cycle,Together,46772,0,1,9.83,88,350,104,189,197,151,57,1048,6,11,5,8,0,0,CA,1
269,58,PhD,Single,46757,0,1,9.80,71,777,30,163,0,51,122,1143,6,4,7,9,0,0,SP,0
2308,67,Graduation,Married,46734,0,1,9.80,40,110,5,137,26,23,29,330,2,6,5,7,0,0,SP,0
6940,55,PhD,Single,46734,1,2,8.87,86,100,1,39,6,1,76,223,4,3,3,6,0,0,SP,1
10377,63,Master,Together,46692,0,1,9.25,37,170,6,97,24,12,88,397,3,6,5,6,0,0,SP,0
4107,73,PhD,Together,46681,0,2,8.91,52,269,15,69,15,19,38,425,2,4,4,5,0,0,SP,0
10906,73,PhD,Together,46681,0,2,8.91,52,269,15,69,15,19,38,425,2,4,4,5,0,0,SA,0
10832,63,Graduation,Together,46610,0,0,9.13,4,288,10,30,4,10,125,467,1,6,6,6,0,0,SP,0
7373,69,PhD,Divorced,46610,0,2,9.85,8,96,12,96,33,22,43,302,6,4,6,6,1,0,AUS,0
4442,60,Graduation,Single,46524,0,1,9.42,70,31,19,35,26,14,52,177,2,1,5,3,0,0,CA,0
4381,50,PhD,Married,46463,1,1,9.05,56,163,2,40,8,11,11,235,7,3,6,6,0,0,SP,0
67,49,Master,Single,46423,1,1,8.96,6,68,0,16,0,0,8,92,3,2,4,7,0,0,SP,0
9923,49,Master,Single,46423,1,1,8.96,6,68,0,16,0,0,8,92,3,2,4,7,0,0,SP,0
10420,66,Master,Divorced,46390,0,1,8.34,56,95,14,64,2,9,38,222,1,4,3,7,0,0,US,0
10812,43,PhD,Married,46377,1,0,8.52,89,37,0,46,4,3,0,90,1,2,3,4,0,0,SA,0
5794,47,PhD,Married,46374,0,1,8.47,1,408,0,21,0,0,17,446,3,7,7,8,1,0,IND,2
7798,49,2nd Cycle,Together,46344,0,1,9.73,28,233,20,57,8,20,91,429,4,7,5,7,0,0,CA,0
2174,67,Graduation,Single,46344,1,1,8.50,38,11,1,6,2,1,6,27,2,1,2,5,0,0,US,0
22,45,Graduation,Divorced,46310,1,0,9.76,99,185,2,88,15,5,14,309,2,6,5,8,0,0,SP,0
7023,68,PhD,Single,46231,2,1,9.78,87,189,2,55,0,5,12,263,4,6,4,9,0,0,SA,0
907,46,Graduation,Married,46149,0,1,8.77,36,254,6,71,4,0,27,362,5,5,7,5,0,0,SP,0
538,32,Graduation,Single,46107,1,0,8.57,78,31,9,27,16,9,33,125,1,1,4,3,0,0,SA,0
8146,45,Master,Together,46106,1,1,8.32,84,30,0,8,2,0,14,54,1,1,2,6,0,0,SA,0
8461,59,Graduation,Divorced,46102,2,1,8.49,3,14,0,1,0,0,1,16,1,1,2,7,0,0,SP,0
10703,46,Master,Single,46098,1,1,10.05,86,57,0,27,0,0,36,120,4,3,2,8,0,0,SP,0
9,46,Master,Single,46098,1,1,10.05,86,57,0,27,0,0,36,120,4,3,2,8,0,0,CA,0
2804,46,Master,Single,46098,1,1,10.05,86,57,0,27,0,0,36,120,4,3,2,8,1,0,IND,0
2677,65,Graduation,Together,46097,0,1,9.43,11,72,24,68,65,4,8,241,5,3,6,4,0,0,SA,0
4937,48,2nd Cycle,Married,46094,1,1,8.24,62,12,2,20,3,2,5,44,1,1,3,7,0,0,SP,0
9097,65,Graduation,Divorced,46086,0,1,8.84,34,244,8,32,7,2,50,343,4,3,8,4,0,0,SP,0
5788,49,Graduation,Together,46053,1,0,9.55,46,56,10,92,19,7,25,209,3,3,4,5,0,0,GER,0
967,45,Graduation,Married,46049,1,1,9.13,11,342,9,112,19,14,19,515,10,5,9,7,1,0,SP,0
9972,66,PhD,Together,46015,1,1,8.40,25,38,0,2,0,0,6,46,1,1,3,7,0,0,SA,2
2945,66,PhD,Together,46015,1,1,8.40,25,38,0,2,0,0,6,46,1,1,3,7,0,0,CA,2
2877,47,Master,Together,46014,1,1,9.62,21,410,0,59,19,9,44,541,10,7,8,7,0,0,SA,0
3406,57,Graduation,Single,45989,0,1,9.87,97,138,33,87,28,24,12,322,4,3,7,3,0,0,SA,0
10888,60,Graduation,Single,45938,0,0,8.84,46,273,11,178,62,83,29,636,2,8,6,6,0,0,US,0
9485,35,PhD,Married,45921,0,0,8.49,23,102,9,49,24,3,12,199,1,2,6,4,0,0,SA,0
2942,57,Graduation,Single,45906,0,1,9.33,20,305,3,27,4,3,144,486,2,5,4,5,0,0,SP,1
5223,55,Master,Together,45903,0,1,8.37,80,33,8,10,2,10,3,66,2,2,3,4,0,0,SA,0
5231,47,2nd Cycle,Married,45894,0,2,8.52,15,27,2,7,0,2,13,51,1,1,3,5,0,0,SP,0
10856,41,2nd Cycle,Single,45889,0,1,9.18,42,31,0,6,0,1,8,46,1,1,3,6,0,0,CA,0
3083,47,Graduation,Married,45837,1,1,9.11,88,215,13,87,17,17,24,373,5,6,5,7,0,0,SP,0
6431,57,PhD,Married,45759,1,1,9.53,13,42,1,18,3,0,4,68,2,2,3,7,0,0,IND,0
10789,57,PhD,Married,45759,1,1,9.53,13,42,1,18,3,0,4,68,2,2,3,7,0,0,SP,0
1916,67,Master,Married,45736,0,1,9.12,92,188,3,180,20,3,43,437,5,7,6,7,0,0,GER,0
10951,53,Graduation,Married,45688,0,1,8.61,20,279,0,18,0,0,9,306,2,3,8,4,0,0,SP,1
1968,50,Graduation,Widow,45684,1,0,8.76,37,5,1,5,10,0,7,28,1,1,2,7,0,0,SA,0
5429,73,PhD,Married,45579,0,1,9.04,10,145,1,33,2,1,1,183,1,4,4,6,0,0,SP,0
263,76,PhD,Single,45576,0,0,8.27,9,56,19,29,2,14,25,145,1,3,3,8,1,0,SP,0
839,46,PhD,Married,45503,1,0,8.95,54,97,4,44,6,1,18,170,1,3,4,5,0,0,SP,0
5966,47,PhD,Married,45207,1,1,9.82,64,203,0,10,0,0,2,215,5,3,6,6,0,0,SP,1
1755,33,2nd Cycle,Together,45204,1,0,8.40,93,30,11,25,29,1,18,114,1,1,4,3,0,0,SA,0
2130,39,Graduation,Together,45203,2,0,8.45,4,35,3,67,10,8,24,147,1,3,3,6,1,0,SA,0
199,59,Master,Single,45183,0,0,9.62,33,219,3,60,12,9,12,315,1,4,7,7,0,0,CA,1
1463,63,Graduation,Single,45160,1,1,8.44,9,8,2,5,3,0,3,21,1,1,2,7,0,0,AUS,0
6168,58,Graduation,Divorced,45146,1,1,9.14,28,33,0,5,0,0,15,53,2,1,2,4,0,0,IND,0
10260,56,Master,Together,45143,0,1,9.03,74,202,5,74,11,5,14,311,3,6,5,7,0,0,SP,0
